Ticker,Caida_%,Dias_salida,Fecha_inicio,Fecha_final,Precio_compra,Precio_venta,Capital_aportado,Capital_liquidado,Rentabilidad_operacion_%
PLTR,3,3,2025-12-17,2025-12-22,177.29,193.98,10609.53,11608.31,9.414
PLTR,3,3,2026-01-02,2026-01-07,167.86,181.68,11608.31,12564.03,8.233
PLTR,3,3,2026-01-16,2026-01-22,170.96,165.9,12564.03,12192.16,-2.9598
PLTR,3,3,2026-01-28,2026-02-02,157.35,147.76,12192.16,11449.08,-6.0947
PLTR,3,3,2026-02-04,2026-02-09,139.54,142.91,11449.08,11725.59,2.4151
PLTR,3,3,2026-02-12,2026-02-18,129.13,135.38,11725.59,12293.12,4.8401
PLTR,3,4,2025-02-20,2025-02-26,106.27,89.31,10000.0,8404.07,-15.9593
PLTR,3,4,2025-02-27,2025-03-05,84.77,90.13,8404.07,8935.45,6.323
PLTR,3,4,2025-03-06,2025-03-12,80.46,83.65,8935.45,9289.72,3.9647
PLTR,3,4,2025-03-13,2025-03-19,79.62,86.1,9289.72,10045.78,8.1387
PLTR,3,4,2025-03-26,2025-04-01,92.28,84.68,10045.78,9218.43,-8.2358
PLTR,3,4,2025-04-03,2025-04-09,83.6,92.01,9218.43,10145.78,10.0598
PLTR,3,4,2025-04-10,2025-04-16,88.59,92.71,10145.78,10617.63,4.6506
PLTR,3,4,2025-04-21,2025-04-25,90.8,112.78,10617.63,13187.84,24.207
PLTR,3,4,2025-05-06,2025-05-12,108.86,118.46,13187.84,14350.83,8.8187
PLTR,3,4,2025-05-21,2025-05-28,120.58,123.76,14350.83,14729.3,2.6373
PLTR,3,4,2025-06-05,2025-06-11,119.91,136.39,14729.3,16753.64,13.7436
PLTR,3,4,2025-06-27,2025-07-03,130.74,134.36,16753.64,17217.52,2.7689
PLTR,3,4,2025-08-19,2025-08-25,157.75,157.17,17217.52,17154.22,-0.3677
PLTR,3,4,2025-10-03,2025-10-09,173.07,185.47,17154.22,18383.27,7.1647
PLTR,3,4,2025-10-10,2025-10-16,175.44,178.12,18383.27,18664.09,1.5276
PLTR,3,4,2025-10-22,2025-10-28,175.49,189.6,18664.09,20164.75,8.0403
PLTR,3,4,2025-11-04,2025-11-10,190.74,193.61,20164.75,20468.16,1.5047
PLTR,3,4,2025-11-12,2025-11-18,184.17,167.33,20468.16,18596.61,-9.1437
PLTR,3,4,2025-11-20,2025-11-26,155.745,165.77,18596.61,19793.64,6.4368
PLTR,3,4,2025-12-17,2025-12-23,177.29,194.13,19793.64,21673.75,9.4986
PLTR,3,4,2026-01-02,2026-01-08,167.86,176.86,21673.75,22835.81,5.3616
PLTR,3,4,2026-01-16,2026-01-23,170.96,169.6,22835.81,22654.15,-0.7955
PLTR,3,4,2026-01-28,2026-02-03,157.35,157.88,22654.15,22730.46,0.3368
PLTR,3,4,2026-02-04,2026-02-10,139.54,139.51,22730.46,22725.57,-0.0215
PLTR,3,4,2026-02-12,2026-02-19,129.13,134.78,22725.57,23719.91,4.3754
PLTR,3,5,2025-02-20,2025-02-27,106.27,84.77,10000.0,7976.85,-20.2315
PLTR,3,5,2025-03-06,2025-03-13,80.46,79.62,7976.85,7893.57,-1.044
PLTR,3,5,2025-03-18,2025-03-25,83.89,96.5,7893.57,9080.1,15.0316
PLTR,3,5,2025-03-26,2025-04-02,92.28,87.45,9080.1,8604.84,-5.2341
PLTR,3,5,2025-04-03,2025-04-10,83.6,88.59,8604.84,9118.46,5.9689
PLTR,3,5,2025-04-16,2025-04-24,92.71,107.78,9118.46,10600.66,16.255
PLTR,3,5,2025-05-06,2025-05-13,108.86,128.1,10600.66,12474.23,17.6741
PLTR,3,5,2025-05-21,2025-05-29,120.58,122.32,12474.23,12654.24,1.443
PLTR,3,5,2025-06-05,2025-06-12,119.91,135.19,12654.24,14266.75,12.7429
PLTR,3,5,2025-06-27,2025-07-07,130.74,139.12,14266.75,15181.2,6.4097
PLTR,3,5,2025-08-19,2025-08-26,157.75,160.87,15181.2,15481.46,1.9778
PLTR,3,5,2025-10-03,2025-10-10,173.07,175.44,15481.46,15693.46,1.3694
PLTR,3,5,2025-10-22,2025-10-29,175.49,198.81,15693.46,17778.89,13.2885
PLTR,3,5,2025-11-04,2025-11-11,190.74,190.96,17778.89,17799.39,0.1153
PLTR,3,5,2025-11-12,2025-11-19,184.17,165.42,17799.39,15987.27,-10.1808
PLTR,3,5,2025-11-20,2025-11-28,155.745,168.45,15987.27,17291.44,8.1576
PLTR,3,5,2025-12-17,2025-12-24,177.29,194.17,17291.44,18937.78,9.5211
PLTR,3,5,2026-01-02,2026-01-09,167.86,177.49,18937.78,20024.23,5.7369
PLTR,3,5,2026-01-16,2026-01-26,170.96,167.47,20024.23,19615.45,-2.0414
PLTR,3,5,2026-01-28,2026-02-04,157.35,139.54,19615.45,17395.23,-11.3187
PLTR,3,5,2026-02-05,2026-02-12,130.01,129.13,17395.23,17277.49,-0.6769
PLTR,3,6,2025-02-20,2025-02-28,106.27,84.92,10000.0,7990.97,-20.0903
PLTR,3,6,2025-03-06,2025-03-14,80.46,86.24,7990.97,8565.01,7.1837
PLTR,3,6,2025-03-18,2025-03-26,83.89,92.28,8565.01,9421.62,10.0012
PLTR,3,6,2025-03-28,2025-04-07,85.85,77.84,9421.62,8542.56,-9.3302
PLTR,3,6,2025-04-10,2025-04-21,88.59,90.8,8542.56,8755.66,2.4946
PLTR,3,6,2025-05-06,2025-05-14,108.86,130.18,8755.66,10470.44,19.5848
PLTR,3,6,2025-05-21,2025-05-30,120.58,131.78,10470.44,11442.98,9.2884
PLTR,3,6,2025-06-05,2025-06-13,119.91,137.4,11442.98,13112.05,14.5859
PLTR,3,6,2025-06-27,2025-07-08,130.74,139.71,13112.05,14011.66,6.8609
PLTR,3,6,2025-08-19,2025-08-27,157.75,156.72,14011.66,13920.17,-0.6529
PLTR,3,6,2025-10-03,2025-10-13,173.07,177.21,13920.17,14253.16,2.3921
PLTR,3,6,2025-10-22,2025-10-30,175.49,194.55,14253.16,15801.19,10.861
PLTR,3,6,2025-11-04,2025-11-12,190.74,184.17,15801.19,15256.92,-3.4445
PLTR,3,6,2025-11-13,2025-11-21,172.14,154.85,15256.92,13724.5,-10.0441
PLTR,3,6,2025-12-17,2025-12-26,177.29,188.71,13724.5,14608.55,6.4414
PLTR,3,6,2026-01-02,2026-01-12,167.86,179.41,14608.55,15613.73,6.8807
PLTR,3,6,2026-01-16,2026-01-27,170.96,165.7,15613.73,15133.33,-3.0767
PLTR,3,6,2026-01-28,2026-02-05,157.35,130.01,15133.33,12503.87,-17.3753
PLTR,3,7,2025-02-20,2025-03-03,106.27,83.42,10000.0,7849.82,-21.5018
PLTR,3,7,2025-03-06,2025-03-17,80.46,87.35,7849.82,8522.02,8.5633
PLTR,3,7,2025-03-18,2025-03-27,83.89,90.09,8522.02,9151.85,7.3906
PLTR,3,7,2025-03-28,2025-04-08,85.85,77.32,9151.85,8242.53,-9.9359
PLTR,3,7,2025-04-10,2025-04-22,88.59,93.99,8242.53,8744.95,6.0955
PLTR,3,7,2025-05-06,2025-05-15,108.86,128.12,8744.95,10292.14,17.6924
PLTR,3,7,2025-05-21,2025-06-02,120.58,132.04,10292.14,11270.32,9.5041
PLTR,3,7,2025-06-05,2025-06-16,119.91,141.41,11270.32,13291.1,17.9301
PLTR,3,7,2025-06-27,2025-07-09,130.74,143.13,13291.1,14550.67,9.4768
PLTR,3,7,2025-08-19,2025-08-28,157.75,158.12,14550.67,14584.8,0.2345
PLTR,3,7,2025-10-03,2025-10-14,173.07,179.74,14584.8,15146.89,3.8539
PLTR,3,7,2025-10-22,2025-10-31,175.49,200.47,15146.89,17302.96,14.2344
PLTR,3,7,2025-11-04,2025-11-13,190.74,172.14,17302.96,15615.66,-9.7515
PLTR,3,7,2025-11-20,2025-12-02,155.745,170.69,15615.66,17114.11,9.5958
PLTR,3,7,2025-12-17,2025-12-29,177.29,184.18,17114.11,17779.21,3.8863
PLTR,3,7,2026-01-02,2026-01-13,167.86,178.96,17779.21,18954.89,6.6127
PLTR,3,7,2026-01-16,2026-01-28,170.96,157.35,18954.89,17445.91,-7.9609
PLTR,3,7,2026-01-29,2026-02-09,151.86,142.91,17445.91,16417.72,-5.8936
PLTR,4,1,2025-02-20,2025-02-21,106.27,101.35,10000.0,9537.03,-4.6297
PLTR,4,1,2025-02-24,2025-02-25,90.68,87.84,9537.03,9238.34,-3.1319
PLTR,4,1,2025-02-27,2025-02-28,84.77,84.92,9238.34,9254.69,0.177
PLTR,4,1,2025-03-06,2025-03-07,80.46,84.91,9254.69,9766.54,5.5307
PLTR,4,1,2025-03-10,2025-03-11,76.38,78.05,9766.54,9980.08,2.1864
PLTR,4,1,2025-03-13,2025-03-14,79.62,86.24,9980.08,10809.87,8.3145
PLTR,4,1,2025-03-26,2025-03-27,92.28,90.09,10809.87,10553.33,-2.3732
PLTR,4,1,2025-03-28,2025-03-31,85.85,84.4,10553.33,10375.08,-1.689
PLTR,4,1,2025-04-03,2025-04-04,83.6,74.01,10375.08,9184.93,-11.4713
PLTR,4,1,2025-04-16,2025-04-17,92.71,93.78,9184.93,9290.93,1.1541
PLTR,4,1,2025-05-06,2025-05-07,108.86,110.48,9290.93,9429.2,1.4882
PLTR,4,1,2025-06-05,2025-06-06,119.91,127.72,9429.2,10043.34,6.5132
PLTR,4,1,2025-06-27,2025-06-30,130.74,136.32,10043.34,10471.99,4.268
PLTR,4,1,2025-07-01,2025-07-02,130.68,132.12,10471.99,10587.38,1.1019
PLTR,4,1,2025-08-19,2025-08-20,157.75,156.01,10587.38,10470.6,-1.103
PLTR,4,1,2025-10-03,2025-10-06,173.07,179.53,10470.6,10861.43,3.7326
PLTR,4,1,2025-10-10,2025-10-13,175.44,177.21,10861.43,10971.01,1.0089
PLTR,4,1,2025-11-04,2025-11-05,190.74,187.9,10971.01,10807.66,-1.4889
PLTR,4,1,2025-11-06,2025-11-07,175.05,177.93,10807.66,10985.47,1.6452
PLTR,4,1,2025-11-13,2025-11-14,172.14,174.01,10985.47,11104.81,1.0863
PLTR,4,1,2025-11-20,2025-11-21,155.745,154.85,11104.81,11040.99,-0.5747
PLTR,4,1,2025-12-17,2025-12-18,177.29,185.69,11040.99,11564.12,4.738
PLTR,4,1,2026-01-02,2026-01-05,167.86,174.04,11564.12,11989.86,3.6816
PLTR,4,1,2026-01-28,2026-01-29,157.35,151.86,11989.86,11571.53,-3.489
PLTR,4,1,2026-02-04,2026-02-05,139.54,130.01,11571.53,10781.25,-6.8296
PLTR,4,1,2026-02-12,2026-02-13,129.13,131.41,10781.25,10971.61,1.7657
PLTR,4,2,2025-02-20,2025-02-24,106.27,90.68,10000.0,8532.98,-14.6702
PLTR,4,2,2025-02-27,2025-03-03,84.77,83.42,8532.98,8397.09,-1.5925
PLTR,4,2,2025-03-06,2025-03-10,80.46,76.38,8397.09,7971.29,-5.0708
PLTR,4,2,2025-03-13,2025-03-17,79.62,87.35,7971.29,8745.19,9.7086
PLTR,4,2,2025-03-26,2025-03-28,92.28,85.85,8745.19,8135.83,-6.9679
PLTR,4,2,2025-04-03,2025-04-07,83.6,77.84,8135.83,7575.28,-6.89
PLTR,4,2,2025-04-16,2025-04-21,92.71,90.8,7575.28,7419.21,-2.0602
PLTR,4,2,2025-05-06,2025-05-08,108.86,119.15,7419.21,8120.51,9.4525
PLTR,4,2,2025-06-05,2025-06-09,119.91,132.06,8120.51,8943.33,10.1326
PLTR,4,2,2025-06-27,2025-07-01,130.74,130.68,8943.33,8939.23,-0.0459
PLTR,4,2,2025-08-19,2025-08-21,157.75,156.18,8939.23,8850.26,-0.9953
PLTR,4,2,2025-10-03,2025-10-07,173.07,182.17,8850.26,9315.6,5.258
PLTR,4,2,2025-10-10,2025-10-14,175.44,179.74,9315.6,9543.93,2.451
PLTR,4,2,2025-11-04,2025-11-06,190.74,175.05,9543.93,8758.86,-8.2259
PLTR,4,2,2025-11-13,2025-11-17,172.14,171.25,8758.86,8713.57,-0.517
PLTR,4,2,2025-11-20,2025-11-24,155.745,162.25,8713.57,9077.51,4.1767
PLTR,4,2,2025-12-17,2025-12-19,177.29,193.38,9077.51,9901.34,9.0755
PLTR,4,2,2026-01-02,2026-01-06,167.86,179.71,9901.34,10600.33,7.0595
PLTR,4,2,2026-01-28,2026-01-30,157.35,146.59,10600.33,9875.45,-6.8383
PLTR,4,2,2026-02-04,2026-02-06,139.54,135.9,9875.45,9617.84,-2.6086
PLTR,4,2,2026-02-12,2026-02-17,129.13,133.02,9617.84,9907.57,3.0125
PLTR,4,3,2025-02-20,2025-02-25,106.27,87.84,10000.0,8265.74,-17.3426
PLTR,4,3,2025-02-27,2025-03-04,84.77,84.4,8265.74,8229.66,-0.4365
PLTR,4,3,2025-03-06,2025-03-11,80.46,78.05,8229.66,7983.16,-2.9953
PLTR,4,3,2025-03-13,2025-03-18,79.62,83.89,7983.16,8411.29,5.363
PLTR,4,3,2025-03-26,2025-03-31,92.28,84.4,8411.29,7693.04,-8.5392
PLTR,4,3,2025-04-03,2025-04-08,83.6,77.32,7693.04,7115.14,-7.512
PLTR,4,3,2025-04-16,2025-04-22,92.71,93.99,7115.14,7213.37,1.3806
PLTR,4,3,2025-05-06,2025-05-09,108.86,117.3,7213.37,7772.63,7.7531
PLTR,4,3,2025-06-05,2025-06-10,119.91,132.81,7772.63,8608.82,10.7581
PLTR,4,3,2025-06-27,2025-07-02,130.74,132.12,8608.82,8699.68,1.0555
PLTR,4,3,2025-08-19,2025-08-22,157.75,158.74,8699.68,8754.28,0.6276
PLTR,4,3,2025-10-03,2025-10-08,173.07,183.56,8754.28,9284.89,6.0611
PLTR,4,3,2025-10-10,2025-10-15,175.44,179.62,9284.89,9506.11,2.3826
PLTR,4,3,2025-11-04,2025-11-07,190.74,177.93,9506.11,8867.68,-6.716
PLTR,4,3,2025-11-13,2025-11-18,172.14,167.33,8867.68,8619.9,-2.7942
PLTR,4,3,2025-11-20,2025-11-25,155.745,163.55,8619.9,9051.88,5.0114
PLTR,4,3,2025-12-17,2025-12-22,177.29,193.98,9051.88,9904.02,9.414
PLTR,4,3,2026-01-02,2026-01-07,167.86,181.68,9904.02,10719.42,8.233
PLTR,4,3,2026-01-28,2026-02-02,157.35,147.76,10719.42,10066.1,-6.0947
PLTR,4,3,2026-02-04,2026-02-09,139.54,142.91,10066.1,10309.21,2.4151
PLTR,4,3,2026-02-12,2026-02-18,129.13,135.38,10309.21,10808.18,4.8401
PLTR,4,4,2025-02-20,2025-02-26,106.27,89.31,10000.0,8404.07,-15.9593
PLTR,4,4,2025-02-27,2025-03-05,84.77,90.13,8404.07,8935.45,6.323
PLTR,4,4,2025-03-06,2025-03-12,80.46,83.65,8935.45,9289.72,3.9647
PLTR,4,4,2025-03-13,2025-03-19,79.62,86.1,9289.72,10045.78,8.1387
PLTR,4,4,2025-03-26,2025-04-01,92.28,84.68,10045.78,9218.43,-8.2358
PLTR,4,4,2025-04-03,2025-04-09,83.6,92.01,9218.43,10145.78,10.0598
PLTR,4,4,2025-04-16,2025-04-23,92.71,100.82,10145.78,11033.31,8.7477
PLTR,4,4,2025-05-06,2025-05-12,108.86,118.46,11033.31,12006.3,8.8187
PLTR,4,4,2025-06-05,2025-06-11,119.91,136.39,12006.3,13656.4,13.7436
PLTR,4,4,2025-06-27,2025-07-03,130.74,134.36,13656.4,14034.52,2.7689
PLTR,4,4,2025-08-19,2025-08-25,157.75,157.17,14034.52,13982.92,-0.3677
PLTR,4,4,2025-10-03,2025-10-09,173.07,185.47,13982.92,14984.76,7.1647
PLTR,4,4,2025-10-10,2025-10-16,175.44,178.12,14984.76,15213.66,1.5276
PLTR,4,4,2025-11-04,2025-11-10,190.74,193.61,15213.66,15442.58,1.5047
PLTR,4,4,2025-11-13,2025-11-19,172.14,165.42,15442.58,14839.73,-3.9038
PLTR,4,4,2025-11-20,2025-11-26,155.745,165.77,14839.73,15794.94,6.4368
PLTR,4,4,2025-12-17,2025-12-23,177.29,194.13,15794.94,17295.23,9.4986
PLTR,4,4,2026-01-02,2026-01-08,167.86,176.86,17295.23,18222.53,5.3616
PLTR,4,4,2026-01-28,2026-02-03,157.35,157.88,18222.53,18283.91,0.3368
PLTR,4,4,2026-02-04,2026-02-10,139.54,139.51,18283.91,18279.98,-0.0215
PLTR,4,4,2026-02-12,2026-02-19,129.13,134.78,18279.98,19079.81,4.3754
PLTR,4,5,2025-02-20,2025-02-27,106.27,84.77,10000.0,7976.85,-20.2315
PLTR,4,5,2025-03-06,2025-03-13,80.46,79.62,7976.85,7893.57,-1.044
PLTR,4,5,2025-03-26,2025-04-02,92.28,87.45,7893.57,7480.42,-5.2341
PLTR,4,5,2025-04-03,2025-04-10,83.6,88.59,7480.42,7926.92,5.9689
PLTR,4,5,2025-04-16,2025-04-24,92.71,107.78,7926.92,9215.44,16.255
PLTR,4,5,2025-05-06,2025-05-13,108.86,128.1,9215.44,10844.18,17.6741
PLTR,4,5,2025-06-05,2025-06-12,119.91,135.19,10844.18,12226.04,12.7429
PLTR,4,5,2025-06-27,2025-07-07,130.74,139.12,12226.04,13009.69,6.4097
PLTR,4,5,2025-08-19,2025-08-26,157.75,160.87,13009.69,13267.0,1.9778
PLTR,4,5,2025-10-03,2025-10-10,173.07,175.44,13267.0,13448.67,1.3694
PLTR,4,5,2025-11-04,2025-11-11,190.74,190.96,13448.67,13464.18,0.1153
PLTR,4,5,2025-11-13,2025-11-20,172.14,155.745,13464.18,12181.82,-9.5242
PLTR,4,5,2025-12-17,2025-12-24,177.29,194.17,12181.82,13341.67,9.5211
PLTR,4,5,2026-01-02,2026-01-09,167.86,177.49,13341.67,14107.07,5.7369
PLTR,4,5,2026-01-28,2026-02-04,157.35,139.54,14107.07,12510.33,-11.3187
PLTR,4,5,2026-02-05,2026-02-12,130.01,129.13,12510.33,12425.66,-0.6769
PLTR,4,6,2025-02-20,2025-02-28,106.27,84.92,10000.0,7990.97,-20.0903
PLTR,4,6,2025-03-06,2025-03-14,80.46,86.24,7990.97,8565.01,7.1837
PLTR,4,6,2025-03-26,2025-04-03,92.28,83.6,8565.01,7759.37,-9.4062
PLTR,4,6,2025-04-04,2025-04-14,74.01,92.62,7759.37,9710.49,25.1453
PLTR,4,6,2025-04-16,2025-04-25,92.71,112.78,9710.49,11812.63,21.6482
PLTR,4,6,2025-05-06,2025-05-14,108.86,130.18,11812.63,14126.11,19.5848
PLTR,4,6,2025-06-05,2025-06-13,119.91,137.4,14126.11,16186.53,14.5859
PLTR,4,6,2025-06-27,2025-07-08,130.74,139.71,16186.53,17297.08,6.8609
PLTR,4,6,2025-08-19,2025-08-27,157.75,156.72,17297.08,17184.14,-0.6529
PLTR,4,6,2025-10-03,2025-10-13,173.07,177.21,17184.14,17595.2,2.3921
PLTR,4,6,2025-11-04,2025-11-12,190.74,184.17,17595.2,16989.14,-3.4445
PLTR,4,6,2025-11-13,2025-11-21,172.14,154.85,16989.14,15282.73,-10.0441
PLTR,4,6,2025-12-17,2025-12-26,177.29,188.71,15282.73,16267.15,6.4414
PLTR,4,6,2026-01-02,2026-01-12,167.86,179.41,16267.15,17386.45,6.8807
PLTR,4,6,2026-01-28,2026-02-05,157.35,130.01,17386.45,14365.51,-17.3753
PLTR,4,7,2025-02-20,2025-03-03,106.27,83.42,10000.0,7849.82,-21.5018
PLTR,4,7,2025-03-06,2025-03-17,80.46,87.35,7849.82,8522.02,8.5633
PLTR,4,7,2025-03-26,2025-04-04,92.28,74.01,8522.02,6834.79,-19.7984
PLTR,4,7,2025-04-16,2025-04-28,92.71,114.65,6834.79,8452.26,23.6652
PLTR,4,7,2025-05-06,2025-05-15,108.86,128.12,8452.26,9947.67,17.6924
PLTR,4,7,2025-06-05,2025-06-16,119.91,141.41,9947.67,11731.3,17.9301
PLTR,4,7,2025-06-27,2025-07-09,130.74,143.13,11731.3,12843.05,9.4768
PLTR,4,7,2025-08-19,2025-08-28,157.75,158.12,12843.05,12873.17,0.2345
PLTR,4,7,2025-10-03,2025-10-14,173.07,179.74,12873.17,13369.3,3.8539
PLTR,4,7,2025-11-04,2025-11-13,190.74,172.14,13369.3,12065.59,-9.7515
PLTR,4,7,2025-11-20,2025-12-02,155.745,170.69,12065.59,13223.38,9.5958
PLTR,4,7,2025-12-17,2025-12-29,177.29,184.18,13223.38,13737.28,3.8863
PLTR,4,7,2026-01-02,2026-01-13,167.86,178.96,13737.28,14645.68,6.6127
PLTR,4,7,2026-01-28,2026-02-06,157.35,135.9,14645.68,12649.18,-13.632
PLTR,5,1,2025-02-20,2025-02-21,106.27,101.35,10000.0,9537.03,-4.6297
PLTR,5,1,2025-02-24,2025-02-25,90.68,87.84,9537.03,9238.34,-3.1319
PLTR,5,1,2025-02-27,2025-02-28,84.77,84.92,9238.34,9254.69,0.177
PLTR,5,1,2025-03-06,2025-03-07,80.46,84.91,9254.69,9766.54,5.5307
PLTR,5,1,2025-03-10,2025-03-11,76.38,78.05,9766.54,9980.08,2.1864
PLTR,5,1,2025-04-04,2025-04-07,74.01,77.84,9980.08,10496.54,5.175
PLTR,5,1,2025-04-16,2025-04-17,92.71,93.78,10496.54,10617.69,1.1541
PLTR,5,1,2025-05-06,2025-05-07,108.86,110.48,10617.69,10775.69,1.4882
PLTR,5,1,2025-06-05,2025-06-06,119.91,127.72,10775.69,11477.54,6.5132
PLTR,5,1,2025-06-27,2025-06-30,130.74,136.32,11477.54,11967.4,4.268
PLTR,5,1,2025-08-19,2025-08-20,157.75,156.01,11967.4,11835.4,-1.103
PLTR,5,1,2025-10-03,2025-10-06,173.07,179.53,11835.4,12277.16,3.7326
PLTR,5,1,2025-10-10,2025-10-13,175.44,177.21,12277.16,12401.03,1.0089
PLTR,5,1,2025-11-04,2025-11-05,190.74,187.9,12401.03,12216.38,-1.4889
PLTR,5,1,2025-11-06,2025-11-07,175.05,177.93,12216.38,12417.37,1.6452
PLTR,5,1,2025-11-13,2025-11-14,172.14,174.01,12417.37,12552.26,1.0863
PLTR,5,1,2025-11-20,2025-11-21,155.745,154.85,12552.26,12480.13,-0.5747
PLTR,5,1,2025-12-17,2025-12-18,177.29,185.69,12480.13,13071.44,4.738
PLTR,5,1,2026-01-02,2026-01-05,167.86,174.04,13071.44,13552.69,3.6816
PLTR,5,1,2026-01-28,2026-01-29,157.35,151.86,13552.69,13079.83,-3.489
PLTR,5,1,2026-02-04,2026-02-05,139.54,130.01,13079.83,12186.53,-6.8296
PLTR,5,2,2025-02-20,2025-02-24,106.27,90.68,10000.0,8532.98,-14.6702
PLTR,5,2,2025-02-27,2025-03-03,84.77,83.42,8532.98,8397.09,-1.5925
PLTR,5,2,2025-03-06,2025-03-10,80.46,76.38,8397.09,7971.29,-5.0708
PLTR,5,2,2025-04-04,2025-04-08,74.01,77.32,7971.29,8327.79,4.4724
PLTR,5,2,2025-04-16,2025-04-21,92.71,90.8,8327.79,8156.22,-2.0602
PLTR,5,2,2025-05-06,2025-05-08,108.86,119.15,8156.22,8927.19,9.4525
PLTR,5,2,2025-06-05,2025-06-09,119.91,132.06,8927.19,9831.75,10.1326
PLTR,5,2,2025-06-27,2025-07-01,130.74,130.68,9831.75,9827.24,-0.0459
PLTR,5,2,2025-08-19,2025-08-21,157.75,156.18,9827.24,9729.43,-0.9953
PLTR,5,2,2025-10-03,2025-10-07,173.07,182.17,9729.43,10241.0,5.258
PLTR,5,2,2025-10-10,2025-10-14,175.44,179.74,10241.0,10492.01,2.451
PLTR,5,2,2025-11-04,2025-11-06,190.74,175.05,10492.01,9628.95,-8.2259
PLTR,5,2,2025-11-13,2025-11-17,172.14,171.25,9628.95,9579.17,-0.517
PLTR,5,2,2025-11-20,2025-11-24,155.745,162.25,9579.17,9979.26,4.1767
PLTR,5,2,2025-12-17,2025-12-19,177.29,193.38,9979.26,10884.93,9.0755
PLTR,5,2,2026-01-02,2026-01-06,167.86,179.71,10884.93,11653.35,7.0595
PLTR,5,2,2026-01-28,2026-01-30,157.35,146.59,11653.35,10856.46,-6.8383
PLTR,5,2,2026-02-04,2026-02-06,139.54,135.9,10856.46,10573.26,-2.6086
PLTR,5,3,2025-02-20,2025-02-25,106.27,87.84,10000.0,8265.74,-17.3426
PLTR,5,3,2025-02-27,2025-03-04,84.77,84.4,8265.74,8229.66,-0.4365
PLTR,5,3,2025-03-06,2025-03-11,80.46,78.05,8229.66,7983.16,-2.9953
PLTR,5,3,2025-04-04,2025-04-09,74.01,92.01,7983.16,9924.75,24.321
PLTR,5,3,2025-04-16,2025-04-22,92.71,93.99,9924.75,10061.77,1.3806
PLTR,5,3,2025-05-06,2025-05-09,108.86,117.3,10061.77,10841.87,7.7531
PLTR,5,3,2025-06-05,2025-06-10,119.91,132.81,10841.87,12008.25,10.7581
PLTR,5,3,2025-06-27,2025-07-02,130.74,132.12,12008.25,12135.0,1.0555
PLTR,5,3,2025-08-19,2025-08-22,157.75,158.74,12135.0,12211.15,0.6276
PLTR,5,3,2025-10-03,2025-10-08,173.07,183.56,12211.15,12951.29,6.0611
PLTR,5,3,2025-10-10,2025-10-15,175.44,179.62,12951.29,13259.86,2.3826
PLTR,5,3,2025-11-04,2025-11-07,190.74,177.93,13259.86,12369.33,-6.716
PLTR,5,3,2025-11-13,2025-11-18,172.14,167.33,12369.33,12023.7,-2.7942
