Tipo,Fecha,Precio,Capital
BUY,2025-03-18,225.30999755859375,2776.405609820848
SELL +2% D1,2025-03-19,235.86000061035156,2906.4091071086686
BUY,2025-03-26,272.05999755859375,2906.4091071086686
SELL +2% D5,2025-04-02,282.760009765625,3020.7170289044548
BUY,2025-04-03,267.2799987792969,3020.7170289044548
SELL día 7,2025-04-14,252.35000610351562,2851.982805157352
BUY,2025-04-16,241.5500030517578,2851.982805157352
SELL +2% D4,2025-04-23,250.74000549316406,2960.489236998003
BUY,2025-04-30,282.1600036621094,2960.489236998003
SELL +0% D7,2025-05-09,298.260009765625,3129.41429429329
BUY,2025-05-30,346.4599914550781,3129.41429429329
SELL día 7,2025-06-10,326.0899963378906,2945.4214654916523
BUY,2025-06-17,316.3500061035156,2945.4214654916523
SELL +2% D3,2025-06-23,348.67999267578125,3246.4343771141307
BUY,2025-06-25,327.54998779296875,3246.4343771141307
SELL día 7,2025-07-07,293.94000244140625,2913.3169418340517
BUY,2025-07-24,305.29998779296875,2913.3169418340517
SELL +2% D1,2025-07-25,316.05999755859375,3015.99404631449
BUY,2025-07-31,308.2699890136719,3015.99404631449
SELL +2% D4,2025-08-06,319.9100036621094,3129.875436426532
BUY,2025-08-29,333.8699951171875,3129.875436426532
SELL +2% D4,2025-09-05,350.8399963378906,3288.9612804783883
BUY,2025-09-25,423.3900146484375,3288.9612804783883
SELL +2% D1,2025-09-26,440.3999938964844,3421.0975170285606
BUY,2025-10-02,436.0,3421.0975170285606
SELL +2% D2,2025-10-06,453.25,3556.450572461457
BUY,2025-10-07,433.0899963378906,3556.450572461457
SELL día 7,2025-10-16,428.75,3520.8113690836685
BUY,2025-10-24,433.7200012207031,3520.8113690836685
SELL +2% D1,2025-10-27,452.4200134277344,3672.6125666194403
BUY,2025-10-30,440.1000061035156,3672.6125666194403
SELL +2% D1,2025-10-31,456.55999755859375,3809.9703730861593
BUY,2025-11-04,444.260009765625,3809.9703730861593
SELL +2% D1,2025-11-05,462.07000732421875,3962.7087730127632
BUY,2025-11-06,445.9100036621094,3962.7087730127632
